image_id,category,ImageURL,group_id,split,label_conflict,ocr_text,product_name,canonical_product_name
img_0090,pate,http://minio-api.younetmedia.com/thumbnails/7592978395806321928/7592978395806321928_origin_cover.jpg,7592978395806321928,dev,False,TIÊU ĐIỂM TOÀN DÂN SAU 3 TỎI CỦA CÔNG TY ĐỒ HỘP HẠ LONG CÒN BAO NHIÊU SẢN PHẨM BẨN NỮA ĐANG NẰM TRÊN KỆ SIÊU THỊ,Pate Cột Đèn Hải Phòng,Pate Cột Đèn Hải Phòng
img_0091,pate,http://minio-api.younetmedia.com/thumbnails/7592978395806321928/7592978395806321928_cover.jpg,7592978395806321928,dev,False,TIÊU ĐIỂM TOÀN DÂN SAU 3 TỎI CỦA CÔNG TY ĐỒ HỘP HẠ LONG CÒN BAO NHIÊU SẢN PHẨM BẨN NỮA ĐANG NẰM TRÊN KỆ SIÊU THỊ,Pate Cột Đèn Hải Phòng,Pate Cột Đèn Hải Phòng
img_0092,pate,http://minio-api.younetmedia.com/thumbnails/7592978395806321928/7592978395806321928_dynamic_cover.jpg,7592978395806321928,dev,False,TIÊU ĐIỂM TOÀN DÂN SAU 3 TỎI CỦA CÔNG TY ĐỒ HỘP HẠ LONG CÒN BAO NHIÊU SẢN PHẨM BẨN NỮA ĐANG NẰM TRÊN KỆ SIÊU THỊ,Pate Cột Đèn Hải Phòng,Pate Cột Đèn Hải Phòng
img_0093,pate,http://minio-api.younetmedia.com/thumbnails/7593514407427083538/7593514407427083538_origin_cover.jpg,7593514407427083538,train,False,MàY NHìN Gì,,
img_0094,pate,http://minio-api.younetmedia.com/thumbnails/7593514407427083538/7593514407427083538_cover.jpg,7593514407427083538,train,False,TAO Là LợN,,
img_0095,pate,http://minio-api.younetmedia.com/thumbnails/7593514407427083538/7593514407427083538_dynamic_cover.jpg,7593514407427083538,train,False,TAO Là LợN,,
img_0096,pate,http://minio-api.younetmedia.com/thumbnails/7593514407427083538/7593514407427083538_music_cover.jpg,7593514407427083538,train,False,,,
img_0097,pate,http://minio-api.younetmedia.com/thumbnails/7592822539173301524/7592822539173301524_origin_cover.jpg,7592822539173301524,dev,False,Hải Phòng Món Pa Tê Cột Đèn nổi tiếng yêu thích của tôi,Pate Cột Đèn Hải Phòng,Pate Cột Đèn Hải Phòng
img_0098,pate,http://minio-api.younetmedia.com/thumbnails/7592822539173301524/7592822539173301524_cover.jpg,7592822539173301524,dev,False,Hải Phòng Món Pa Tê Cột Đèn nổi tiếng yêu thích của tôi,Pate Cột Đèn Hải Phòng,Pate Cột Đèn Hải Phòng
img_0099,pate,http://minio-api.younetmedia.com/thumbnails/7592822539173301524/7592822539173301524_music_cover.jpg,7592822539173301524,dev,False,,,
img_0100,pate,http://minio-api.younetmedia.com/thumbnails/7592822539173301524/7592822539173301524_dynamic_cover.jpg,7592822539173301524,dev,False,Hải Phòng Món Pa Tê Cột Đèn nổi tiếng yêu thích của tôi VTV1 130 TẤN,,
img_0101,pate,http://minio-api.younetmedia.com/thumbnails/7594365332748258577/7594365332748258577_music_cover.jpg,7594365332748258577,train,False,THÁI HÒA ENTERTAINMENT,,
img_0102,pate,http://minio-api.younetmedia.com/thumbnails/7594365332748258577/7594365332748258577_origin_cover.jpg,7594365332748258577,train,False,"NGUỒN: TUOITRE.VN HÌNH ẢNH TỔNG HỢP SINCE 1957 HALONG CANFOCO pat CỘT ĐÈN HẢI PHÒ 150g THÁI HÒA NEWS HẢI PHÒNG CHÍNH THỨC LÊN TIẾNG: ""PATE CỘT ĐÈN"" TRUYỀN THỐNG KHÔNG LIÊN QUAN ĐẾN PATE ĐÓNG HỘP BỊ PHÁT HIỆN VI PHẠM",patê CỘT ĐÈN HẢI PHÒNG,patê CỘT ĐÈN HẢI PHÒNG
img_0103,pate,http://minio-api.younetmedia.com/thumbnails/7594365332748258577/7594365332748258577_cover.jpg,7594365332748258577,train,False,"patê CỘT ĐÈN HẢI PHÒNG 150g THÁI HÒA NEWS HẢI PHÒNG CHÍNH THỨC LÊN TIẾNG: ""PATE CỘT ĐÈN"" TRUYỀN THỐNG KHÔNG LIÊN QUAN ĐẾN PATE ĐÓNG HỘP BỊ PHÁT HIỆN VI PHẠM",patê CỘT ĐÈN HẢI PHÒNG,patê CỘT ĐÈN HẢI PHÒNG
img_0104,pate,http://minio-api.younetmedia.com/thumbnails/7594365332748258577/7594365332748258577_dynamic_cover.jpg,7594365332748258577,train,False,"patê CỘT ĐÈN HẢI PHÒNG 150g THÁI HÒA NEWS HẢI PHÒNG CHÍNH THỨC LÊN TIẾNG: ""PATE CỘT ĐÈN"" TRUYỀN THỐNG KHÔNG LIÊN QUAN ĐẾN PATE ĐÓNG HỘP BỊ PHÁT HIỆN VI PHẠM",patê CỘT ĐÈN HẢI PHÒNG,patê CỘT ĐÈN HẢI PHÒNG
img_0105,pate,http://minio-api.younetmedia.com/thumbnails/7593679591684853010/7593679591684853010_origin_cover.jpg,7593679591684853010,train,False,"NOVA LAND patê CỘT ĐÈN HẢI PHÒNG patê 1400 TỶ ĐỒNG patê CỘT ĐÈN HẢI PHÒNG 24HMONEY CHỌN ĐÚNG THỜI ĐIỂM ĐEN NHẤT CỦA ĐỒ HỘP HẠ LONG ĐỂ VÀO VỐN, NOVALAND RÓT 1400 TỶ ĐỒNG CỦA ĐÔNG TY NÀY TRƯỚC KHI DRAMA NỔ RA",patê CỘT ĐÈN HẢI PHÒNG,patê CỘT ĐÈN HẢI PHÒNG
img_0106,pate,http://minio-api.younetmedia.com/thumbnails/7593679591684853010/7593679591684853010_music_cover.jpg,7593679591684853010,train,False,,,
img_0107,pate,http://minio-api.younetmedia.com/thumbnails/7593679591684853010/7593679591684853010_cover.jpg,7593679591684853010,train,False,"NOVA LAND patê CỘT ĐÈN HẢI PHÒNG patê 1400 TỶ ĐỒNG patê CỘT ĐÈN HẢI PHÒNG 24HMONEY CHỌN ĐÚNG THỜI ĐIỂM ĐEN NHẤT CỦA ĐỒ HỘP HẠ LONG ĐỂ VÀO VỐN, NOVALAND RÓT 1400 TỶ ĐỒNG CỦA ĐÔNG TY NÀY TRƯỚC KHI DRAMA NỔ RA",patê CỘT ĐÈN HẢI PHÒNG,patê CỘT ĐÈN HẢI PHÒNG
img_0108,pate,http://minio-api.younetmedia.com/thumbnails/7593679591684853010/7593679591684853010_dynamic_cover.jpg,7593679591684853010,train,False,"NOVA LAND patê CỘT ĐÈN HẢI PHÒNG patê 1400 TỶ ĐỒNG patê CỘT ĐÈN HẢI PHÒNG 24HMONEY CHỌN ĐÚNG THỜI ĐIỂM ĐEN NHẤT CỦA ĐỒ HỘP HẠ LONG ĐỂ VÀO VỐN, NOVALAND RÓT 1400 TỶ ĐỒNG CỦA ĐÔNG TY NÀY TRƯỚC KHI DRAMA NỔ RA",patê CỘT ĐÈN HẢI PHÒNG,patê CỘT ĐÈN HẢI PHÒNG
img_0109,pate,http://minio-api.younetmedia.com/thumbnails/7592975867991756052/7592975867991756052_music_cover.jpg,7592975867991756052,train,False,,,
img_0110,pate,http://minio-api.younetmedia.com/thumbnails/7592975867991756052/7592975867991756052_origin_cover.jpg,7592975867991756052,train,False,ủa alo vụ này bây giờ sao các bác VISSAN Cá Xốt Cà,VISSAN Cá Xốt Cà,VISSAN Cá Xốt Cà
img_0111,pate,http://minio-api.younetmedia.com/thumbnails/7592975867991756052/7592975867991756052_cover.jpg,7592975867991756052,train,False,ủa alo vụ này bây giờ sao các bác VISSAN Cá Xốt Cà,VISSAN Cá Xốt Cà,VISSAN Cá Xốt Cà
img_0112,pate,http://minio-api.younetmedia.com/thumbnails/7592975867991756052/7592975867991756052_dynamic_cover.jpg,7592975867991756052,train,False,ủa alo vụ này bây giờ sao các bác VISSAN Cá Xốt Cà,VISSAN Cá Xốt Cà,VISSAN Cá Xốt Cà
img_0113,pate,http://minio-api.younetmedia.com/thumbnails/7593668831852170517/7593668831852170517_cover.jpg,7593668831852170517,train,False,CÔNG TY ĐỒ HỘP HẠ LONG DỊCH TÃ LỢN CHÂU PHI patê,,
img_0114,pate,http://minio-api.younetmedia.com/thumbnails/7593668831852170517/7593668831852170517_music_cover.jpg,7593668831852170517,train,False,,,
img_0115,pate,http://minio-api.younetmedia.com/thumbnails/7593668831852170517/7593668831852170517_dynamic_cover.jpg,7593668831852170517,train,False,CÔNG TY ĐỒ HỘP HẠ LONG,,
img_0116,pate,http://minio-api.younetmedia.com/thumbnails/7593668831852170517/7593668831852170517_origin_cover.jpg,7593668831852170517,train,False,,,
img_0117,pate,http://minio-api.younetmedia.com/thumbnails/7597064093098446088/7597064093098446088_dynamic_cover.jpg,7597064093098446088,train,False,"HOA SEN HOME CHỐNG GIAN LẬN BẢO VỆ NGƯỜI DÙNG VTV1 CHỐNG GIAN LẬN - BẢO VỆ NGƯỜI DÙNG LỖ HỔNG QUẢN LÝ TRONG VỤ THỊT NHIỄM BẨN SINCE 1957 CÔNG TY CỔ PHẦN ĐỒ HỘP HẠ L HALONG CANFOCO HA LONG CANFO Phường Máy Chai, Quận Ngô Quyền, TP Hải Phòng * ĐT: 0225 3836 692 * Fax: 0225 3836 155 * Email: halong@canfoco.com KHÁCH HÀNG AN TÂM KHI MUA HÀNG TẠI HOA SEN HOME KHÔNG LO MUA NHẦM HÀNG GIẢ, HÀNG NHÁI, HÀNG KÉM CHẤT LƯỢNG ĐƯỜNG DÂY THU MUA VÀ TIÊU THỤ HƠN 130",HOA SEN HOME,HOA SEN HOME
img_0118,pate,http://minio-api.younetmedia.com/thumbnails/7597064093098446088/7597064093098446088_music_cover.jpg,7597064093098446088,train,False,!,,
img_0119,pate,http://minio-api.younetmedia.com/thumbnails/7597064093098446088/7597064093098446088_origin_cover.jpg,7597064093098446088,train,False,"HOA SEN HOME CHỐNG GIAN LẬN BẢO VỆ NGƯỜI DÙNG VTV1 CHỐNG GIAN LẬN - BẢO VỆ NGƯỜI DÙNG LỖ HỔNG QUẢN LÝ TRONG VỤ THỊT NHIỄM BẨN SINCE 1957 CÔNG TY CỔ PHẦN ĐỒ HỘP HẠ L HALONG CANFOCO HA LONG CANFO Phường Máy Chai, Quận Ngô Quyền, TP Hải Phòng * ĐT: 0225 3836 692 * Fax: 0225 3836 155 * Email: halong@canfoco.com KHÁCH HÀNG AN TÂM KHI MUA HÀNG TẠI HOA SEN HOME KHÔNG LO MUA NHẦM HÀNG GIẢ, HÀNG NHÁI, HÀNG KÉM CHẤT LƯỢNG ĐƯỜNG DÂY THU MUA VÀ TIÊU THỤ HƠN 130",HOA SEN HOME,HOA SEN HOME
img_0120,pate,http://minio-api.younetmedia.com/thumbnails/7597064093098446088/7597064093098446088_cover.jpg,7597064093098446088,train,False,"HOA SEN HOME CHỐNG GIAN LẬN BẢO VỆ NGƯỜI DÙNG VTV1 CHỐNG GIAN LẬN - BẢO VỆ NGƯỜI DÙNG LỖ HỔNG QUẢN LÝ TRONG VỤ THỊT NHIỄM BẨN SINCE 1957 CÔNG TY CỔ PHẦN ĐỒ HỘP HẠ L HALONG CANFOCO HA LONG CANFO Phường Máy Chai, Quận Ngô Quyền, TP Hải Phòng * ĐT: 0225 3836 692 * Fax: 0225 3836 155 * Email: halong@canfoco.com KHÁCH HÀNG AN TÂM KHI MUA HÀNG TẠI HOA SEN HOME KHÔNG LO MUA NHẦM HÀNG GIẢ, HÀNG NHÁI, HÀNG KÉM CHẤT LƯỢNG ĐƯỜNG DÂY THU MUA VÀ TIÊU THỤ HƠN 130",HOA SEN HOME,HOA SEN HOME
img_0121,pate,http://minio-api.younetmedia.com/thumbnails/7595426334596254997/7595426334596254997_music_cover.jpg,7595426334596254997,train,False,Easy on Me,,
img_0122,pate,http://minio-api.younetmedia.com/thumbnails/7595426334596254997/7595426334596254997_origin_cover.jpg,7595426334596254997,train,False,"THEO; HOÀNG HƯNG, PHẠM THỊNH- BẢO VỆ PHÁP LUẬT ẢNH: TỔNG HỢP HA LONG CANF ISO 22000:2018 FSS 60 NGÀY ĐĂNG: 15/01/2026 VỤ CÔNG TY ĐỒ HỘP HẠ LONG: CÁN BỘ CHI CỤC THÚ Ý HẢI PHÒNG RA ĐẦU THÚ VÌ NHẬN HỐI LỘ ĐỂ CẤP GIẤY CHỨNG NHẬN KIỂM DỊCH",,
img_0123,pate,http://minio-api.younetmedia.com/thumbnails/7595426334596254997/7595426334596254997_dynamic_cover.jpg,7595426334596254997,train,False,"THEO; HOÀNG HƯNG, PHẠM THỊNH- BẢO VỆ PHÁP LUẬT ẢNH: TỔNG HỢP HA LONG CANF ISO 22000:2018 FSS 60 NGÀY ĐĂNG: 15/01/2026 VỤ CÔNG TY ĐỒ HỘP HẠ LONG: CÁN BỘ CHI CỤC THÚ Ý HẢI PHÒNG RA ĐẦU THÚ VÌ NHẬN HỐI LỘ ĐỂ CẤP GIẤY CHỨNG NHẬN KIỂM DỊCH",,
img_0124,pate,http://minio-api.younetmedia.com/thumbnails/7595426334596254997/7595426334596254997_cover.jpg,7595426334596254997,train,False,"THEO; HOÀNG HƯNG, PHẠM THỊNH- BẢO VỆ PHÁP LUẬT ẢNH: TỔNG HỢP HA LONG CANF ISO 22000:2018 FSS 60 NGÀY ĐĂNG: 15/01/2026 VỤ CÔNG TY ĐỒ HỘP HẠ LONG: CÁN BỘ CHI CỤC THÚ Ý HẢI PHÒNG RA ĐẦU THÚ VÌ NHẬN HỐI LỘ ĐỂ CẤP GIẤY CHỨNG NHẬN KIỂM DỊCH",,
img_0125,pate,http://minio-api.younetmedia.com/thumbnails/7592896538284723463/7592896538284723463_dynamic_cover.jpg,7592896538284723463,excluded,True,"ẢNH: TỔNG HỢP 60 NGÀY ĐĂNG: 08/01/2026 NGON TÌM ĐẾN, HỎNG XÓA LUÔN: TIKTOKER LÊ ANH NUÔI ĐÃ XÓA TẤT CẢ CLIP QUẢNG CÁO CHO CÔNG TY ĐỒ HỘP HẠ LONG",,
img_0126,pate,http://minio-api.younetmedia.com/thumbnails/7592896538284723463/7592896538284723463_cover.jpg,7592896538284723463,excluded,True,"ẢNH: TỔNG HỢP 60 NGÀY ĐĂNG: 08/01/2026 NGON TÌM ĐẾN, HỎNG XÓA LUÔN: TIKTOKER LÊ ANH NUÔI ĐÃ XÓA TẤT CẢ CLIP QUẢNG CÁO CHO CÔNG TY ĐỒ HỘP HẠ LONG",,
img_0127,pate,http://minio-api.younetmedia.com/thumbnails/7592896538284723463/7592896538284723463_origin_cover.jpg,7592896538284723463,excluded,True,"ẢNH: TỔNG HỢP 60 NGÀY ĐĂNG: 08/01/2026 NGON TÌM ĐẾN, HỎNG XÓA LUÔN: TIKTOKER LÊ ANH NUÔI ĐÃ XÓA TẤT CẢ CLIP QUẢNG CÁO CHO CÔNG TY ĐỒ HỘP HẠ LONG",,
img_0128,pate,http://minio-api.younetmedia.com/thumbnails/7592896538284723463/7592896538284723463_music_cover.jpg,7592896538284723463,excluded,True,NS RECORDS FIRST STORY,,
img_0129,pate,http://minio-api.younetmedia.com/thumbnails/7597280567721315596/7597280567721315596_music_cover.jpg,7597280567721315596,train,False,10 vt markets,,
img_0130,pate,http://minio-api.younetmedia.com/thumbnails/7597280567721315596/7597280567721315596_origin_cover.jpg,7597280567721315596,train,False,vt markets ĐỒ HỘP HẠ LONG DÙNG LỢN BỆNH: AI CHỊU TRÁCH NHIỆM?,,
img_0131,pate,http://minio-api.younetmedia.com/thumbnails/7597280567721315596/7597280567721315596_dynamic_cover.jpg,7597280567721315596,train,False,vt markets ĐỒ HỘP HẠ LONG DÙNG LỢN BỆNH: AI CHỊU TRÁCH NHIỆM?,,
img_0132,pate,http://minio-api.younetmedia.com/thumbnails/7597280567721315596/7597280567721315596_cover.jpg,7597280567721315596,train,False,vt markets ĐỒ HỘP HẠ LONG DÙNG LỢN BỆNH: AI CHỊU TRÁCH NHIỆM?,,
img_0133,pate,http://minio-api.younetmedia.com/thumbnails/7595598557479030037/7595598557479030037_cover.jpg,7595598557479030037,train,False,,,
img_0134,pate,http://minio-api.younetmedia.com/thumbnails/7595598557479030037/7595598557479030037_dynamic_cover.jpg,7595598557479030037,train,False,,,
img_0135,pate,http://minio-api.younetmedia.com/thumbnails/7595598557479030037/7595598557479030037_music_cover.jpg,7595598557479030037,train,False,,,
img_0136,pate,http://minio-api.younetmedia.com/thumbnails/7595598557479030037/7595598557479030037_origin_cover.jpg,7595598557479030037,train,False,,,
img_0137,pate,http://minio-api.younetmedia.com/thumbnails/7594099105358548232/7594099105358548232_origin_cover.jpg,7594099105358548232,dev,False,Cần Thơ Cần Thơ 2 ĐỒ HỘP HẠ LONG ALONG CANFOCO THƯƠNG HIỆU 70 NĂM VÀ CÚ TRƯỢT DÀI VÌ 120 TẤN THỊT NHIỄM BỆNH,,
img_0138,pate,http://minio-api.younetmedia.com/thumbnails/7594099105358548232/7594099105358548232_dynamic_cover.jpg,7594099105358548232,dev,False,Cần Thơ THƯƠNG HIỆU 70 NĂM VÀ CÚ TRƯỢT DÀI VÌ 120 TẤN THỊT NHIỄM BỆNH,,
img_0139,pate,http://minio-api.younetmedia.com/thumbnails/7594099105358548232/7594099105358548232_music_cover.jpg,7594099105358548232,dev,False,Cần Thơ BÁO VÀ PHÁT THANH TRUYỀN HÌNH,,
img_0140,pate,http://minio-api.younetmedia.com/thumbnails/7597238380929289479/7597238380929289479_music_cover.jpg,7597238380929289479,train,False,,,
img_0141,pate,http://minio-api.younetmedia.com/thumbnails/7597238380929289479/7597238380929289479_dynamic_cover.jpg,7597238380929289479,train,False,HALONG CANFOCO patê CỘT ĐÈN HẢI PHÒNG 150 g patê CỘT ĐÈN HẢI PHÒNG Khối lượng tịnh: 150 g patê CỘT ĐÈN HẢI PHÒNG Net weight: 150 g Rồi giờ làm gì với nó đây,patê CỘT ĐÈN HẢI PHÒNG,patê CỘT ĐÈN HẢI PHÒNG
img_0142,pate,http://minio-api.younetmedia.com/thumbnails/7597238380929289479/7597238380929289479_cover.jpg,7597238380929289479,train,False,HALONG CANFOCO patê CỘT ĐÈN HẢI PHÒNG 150 g patê CỘT ĐÈN HẢI PHÒNG Khối lượng tịnh: 150 g patê CỘT ĐÈN HẢI PHÒNG Net weight: 150 g Rồi giờ làm gì với nó đây,patê CỘT ĐÈN HẢI PHÒNG,patê CỘT ĐÈN HẢI PHÒNG
img_0143,pate,http://minio-api.younetmedia.com/thumbnails/7597238380929289479/7597238380929289479_origin_cover.jpg,7597238380929289479,train,False,HALONG CANFOCO patê CỘT ĐÈN HẢI PHÒNG 150 g patê CỘT ĐÈN HẢI PHÒNG Khối lượng tịnh: 150 g patê CỘT ĐÈN HẢI PHÒNG Net weight: 150 g Rồi giờ làm gì với nó đây,patê CỘT ĐÈN HẢI PHÒNG,patê CỘT ĐÈN HẢI PHÒNG
img_0144,pate,http://minio-api.younetmedia.com/thumbnails/7592843392699092244/7592843392699092244_cover.jpg,7592843392699092244,train,False,"Video: phuongthaotran157 Ở ĐÂY CÓ TIN MỚI 8/1/2026 CỘNG ĐỒNG MẠNG GHÊ RỢN ĐỒNG LOẠT TẨY CHAY, VỨT SỌT RÁC PATE CỘT ĐÈN VÀ CÁC SẢN PHẨM DO CÔNG TY ĐỒ HỘP HẠ LONG SẢN XUẤT",patê CỘT ĐÈN HẢI PHÒNG,patê CỘT ĐÈN HẢI PHÒNG
img_0145,pate,http://minio-api.younetmedia.com/thumbnails/7592843392699092244/7592843392699092244_music_cover.jpg,7592843392699092244,train,False,Buông tay đi đồ ngốc Anna O2O,,
img_0146,pate,http://minio-api.younetmedia.com/thumbnails/7592843392699092244/7592843392699092244_dynamic_cover.jpg,7592843392699092244,train,False,"Video: phuongthaotran157 Ở ĐÂY CÓ TIN MỚI 8/1/2026 CỘNG ĐỒNG MẠNG GHÊ RỢN ĐỒNG LOẠT TẨY CHAY, VỨT SỌT RÁC PATE CỘT ĐÈN VÀ CÁC SẢN PHẨM DO CÔNG TY ĐỒ HỘP HẠ LONG SẢN XUẤT",patê CỘT ĐÈN HẢI PHÒNG,patê CỘT ĐÈN HẢI PHÒNG
img_0147,pate,http://minio-api.younetmedia.com/thumbnails/7592843392699092244/7592843392699092244_origin_cover.jpg,7592843392699092244,train,False,"Video: phuongthaotran157 Ở ĐÂY CÓ TIN MỚI 8/1/2026 CỘNG ĐỒNG MẠNG GHÊ RỢN ĐỒNG LOẠT TẨY CHAY, VỨT SỌT RÁC PATE CỘT ĐÈN VÀ CÁC SẢN PHẨM DO CÔNG TY ĐỒ HỘP HẠ LONG SẢN XUẤT",patê CỘT ĐÈN HẢI PHÒNG,patê CỘT ĐÈN HẢI PHÒNG
img_0148,pate,http://minio-api.younetmedia.com/thumbnails/7592888039576194325/7592888039576194325_origin_cover.jpg,7592888039576194325,dev,False,"patê CỘT ĐÈN HẢI PHÒNG Khối lượng tịnh: 150g ĐỒ HỘP HẠ LONG HALONG CANFOCO HÀ NỘI NEWS NGÀY ĐĂNG: 08/01/2026 CÔNG TY ĐỒ HỘP HẠ LONG LÊN TIẾNG: 9 ĐỐI TƯỢNG BỊ BẮT GIỮ, KHỞI TỐ ĐỀU LÀ CÁC CÁ NHÂN BÊN NGOÀI, KHÔNG PHẢI LÀ LAO ĐỘNG, CÁN BỘ QUẢN LÝ HAY NHÂN VIÊN CỦA CÔNG TY",patê CỘT ĐÈN HẢI PHÒNG,patê CỘT ĐÈN HẢI PHÒNG
img_0149,pate,http://minio-api.younetmedia.com/thumbnails/7592888039576194325/7592888039576194325_music_cover.jpg,7592888039576194325,dev,False,MCV MUSIC Tuyển tập VOL.3 instrumental,,
img_0150,pate,http://minio-api.younetmedia.com/thumbnails/7592888039576194325/7592888039576194325_dynamic_cover.jpg,7592888039576194325,dev,False,"patê CỘT ĐÈN HẢI PHÒNG Khối lượng tịnh: 150g ĐỒ HỘP HẠ LONG HALONG CANFOCO HÀ NỘI NEWS NGÀY ĐĂNG: 08/01/2026 CÔNG TY ĐỒ HỘP HẠ LONG LÊN TIẾNG: 9 ĐỐI TƯỢNG BỊ BẮT GIỮ, KHỞI TỐ ĐỀU LÀ CÁC CÁ NHÂN BÊN NGOÀI, KHÔNG PHẢI LÀ LAO ĐỘNG, CÁN BỘ QUẢN LÝ HAY NHÂN VIÊN CỦA CÔNG TY",patê CỘT ĐÈN HẢI PHÒNG,patê CỘT ĐÈN HẢI PHÒNG
img_0151,pate,http://minio-api.younetmedia.com/thumbnails/7592888039576194325/7592888039576194325_cover.jpg,7592888039576194325,dev,False,"patê CỘT ĐÈN HẢI PHÒNG Khối lượng tịnh: 150g ĐỒ HỘP HẠ LONG HALONG CANFOCO HÀ NỘI NEWS NGÀY ĐĂNG: 08/01/2026 CÔNG TY ĐỒ HỘP HẠ LONG LÊN TIẾNG: 9 ĐỐI TƯỢNG BỊ BẮT GIỮ, KHỞI TỐ ĐỀU LÀ CÁC CÁ NHÂN BÊN NGOÀI, KHÔNG PHẢI LÀ LAO ĐỘNG, CÁN BỘ QUẢN LÝ HAY NHÂN VIÊN CỦA CÔNG TY",patê CỘT ĐÈN HẢI PHÒNG,patê CỘT ĐÈN HẢI PHÒNG
img_0152,pate,http://minio-api.younetmedia.com/thumbnails/7593630515538791701/7593630515538791701_origin_cover.jpg,7593630515538791701,train,False,Tiin.vn R THE COFFEE HOUSE SINCE 2014 Tiin.vn The Coffee House tạm dừng phục vụ 'Trà Phúc Kiến Sen Vải' và 'Americano Vải' do có sử dụng một thành phần nguyên liệu từ Công ty CP Đồ hộp Hạ Long,The Coffee House,The Coffee House
